,customer_number,principal_amount,outstanding_amount,outstanding_ratio,dpd,is_delinquent,avg_bill_gap,late_ratio,paid_ratio,marital_status,age_group
159,030a2870c67989d2cbc0f0b0b872b4e0346b2b8676f5a975fa50140f958d339b,9000000.0,5024659.0,0.5582954444444445,43,1,5.729166666666667,0.3541666666666667,0.479128538676236,MARRIED,mature
160,030c6150f007592d59c98d4b8ad850943d40a83a0f3525026598c11b45d70e88,7000000.0,2940000.0,0.42,0,0,-10.54,0.04,1.0,MARRIED,mature
161,030f303bdfd852cbaaecc72b8884bc69526e22b3a6b7050239ce5b8410e436cf,4000000.0,1840000.0,0.46,0,0,-1.72,0.12,0.88,MARRIED,mature
162,031277a097d7fe3efab6e30f2ce6aa1b9c88ed6b211d60e9c2e0f57242c0cab5,5000000.0,2300000.0,0.46,0,0,-0.7,0.08,0.88,MARRIED,mature
163,031a5d47558ff18c30bb7c99d5f80fafbf523756ec56df9710795890b553b676,5000000.0,2500000.0,0.5,12,0,6.74,0.24,0.62,MARRIED,mature
164,031e82451b62ddec7653a6e466b4e35591adebadd1be7e7ec3888174ea0ba83a,7000000.0,3790200.0,0.5414571428571429,44,1,0.8125,0.1458333333333333,0.4604753065101019,MARRIED,mature
165,0321ab94b3733493dfb885dc4ccf931bebcef13dbf48aca3972b31126dd5e87f,5000000.0,2500000.0,0.5,0,0,0.58,0.52,0.86,MARRIED,adult
166,032208032bdca0a249826dffc18be3fb4fda36bd669bf8c875154030e66ef2bb,5000000.0,2082400.0,0.41648,0,0,-5.166666666666667,0.6666666666666666,1.0,MARRIED,senior
167,0328396027e23d758938b3d80f5896bc502ac014fe5987a909548cc28e1a2828,8000000.0,3680000.0,0.46,0,0,-11.72,0.1,1.0,MARRIED,mature
168,0328bc065da5eeeec2a7faeff0456eb106b6e1707e96ce41866224994807053b,8000000.0,3832500.0,0.4790625,7,0,9.895833333333334,0.3541666666666667,0.7563794102257437,MARRIED,adult
169,032a98d60b197786b2272a2f4bd53ab855cdd6c9c673746eab929bf844a439e0,6000000.0,2880000.0,0.48,0,0,-9.08,0.06,1.0,MARRIED,senior
170,0330565b5d0ddb946cf48ff11da486d20f763e99272b4e86b5ebd4a222633859,5000000.0,2300000.0,0.46,0,0,-1.04,0.1,0.84,MARRIED,adult
171,0334690017578d8fe0fc1520816d972082488dd5c2b0e5c69b2083e2b8eebbb8,5000000.0,3200000.0,0.64,61,1,0.08,0.16,0.36,WIDOWED,mature
172,0334e2fba763a28e45795ee59d194a04b13780bb03a1c38fd06a21bb2200274a,9000000.0,3937500.0,0.4375,0,0,-4.604166666666667,0.0208333333333333,1.0,MARRIED,mature
173,0338de92f23d84ed1edd461f0a66962e989d4ed138370e7f9b1ce7de1cbf9ffc,10000000.0,4800000.0,0.48,0,0,-11.02,0.06,1.0,MARRIED,mature
174,033cfee3c125336029eb91df4be98ecd4df514b6a9210f68b32bf0da3877abd2,5000000.0,3100000.0,0.62,47,1,3.88,0.14,0.4048765893792072,MARRIED,senior
175,033f24169c4f08938bb6b198bc382f8c12c1e594f80a036abf15cf7cb5b2cedd,6000000.0,2520000.0,0.42,0,0,-10.48,0.12,1.0,MARRIED,senior
176,033f60ab30933ec2445f1a89ccad42fd6cb0bbe2d8b5df3b2da7c3993994d49c,5000000.0,2300000.0,0.46,0,0,-7.8,0.08,1.0,MARRIED,senior
177,033f9ec586b022cb155086f65be27f0b47da9473af84a390d448898e4d952687,5000000.0,2000000.0,0.4,0,0,-6.52,0.08,1.0,MARRIED,senior
178,03450a35777de4fb3aa6894885c709e3a9f68250ae31b67c18bc2e09b961ed13,5000000.0,2100000.0,0.42,0,0,-4.66,0.12,1.0,MARRIED,senior
179,0349ce026317092f7b3f905c2b4fbcdf7e58959df34f217bd64c4408a5f5fbae,5000000.0,2300000.0,0.46,0,0,-11.9,0.08,1.0,MARRIED,mature
180,03528afa5b5abf4dbba9a462a267f7e1d074b1fad14c2ffd559d39d8f8802f65,4000000.0,1760000.0,0.44,0,0,-1.52,0.04,0.88,MARRIED,senior
181,03594e9ca951e2a6ee3bdd28b20c94086e67a77523a6270c5fc53d8dc89740ac,7000000.0,2800000.0,0.4,0,0,-13.26,0.1,1.0,MARRIED,adult
182,035bba3c822625935e6aed1d93b6ed91932745d6ddb4182232a856f444ec3329,5000000.0,2300000.0,0.46,0,0,-1.0,0.1,0.88,MARRIED,mature
183,0361f5f5c0bb9eb858ad80b68908306281cca3cbfef82279d538a065bd66eca5,5000000.0,2200000.0,0.44,0,0,-8.22,0.1,1.0,MARRIED,young
184,0362aa1fffc622cfb3fa940f821415aee1270d01c34bcee1505f539294b89568,6000000.0,2760000.0,0.46,0,0,-11.18,0.08,1.0,MARRIED,adult
185,036e7eb503285f821fc1cda3587661a381379ef9c083517939e4377c64f8aac0,5000000.0,2200000.0,0.44,0,0,-2.64,0.12,1.0,MARRIED,mature
186,037ae0ca9630c39686a590f9b79908db5c7e000cdb6481f83fab3f3dfc62a461,5000000.0,2300000.0,0.46,0,0,-9.68,0.14,1.0,MARRIED,senior
187,037eddb5d92d90e711368fc8372b61011e18adbee0192a32aae8f556148bb639,8000000.0,3680000.0,0.46,0,0,-11.44,0.06,1.0,MARRIED,mature
188,0380a0eb5135a10bd5bd8c4d78a2690fe39166ea2a476b14c3a17a5671c7cadb,6000000.0,2640000.0,0.44,0,0,-0.7,0.36,0.84,MARRIED,mature
189,038197714be0596b474ef4e111d0f4f80b362775a413aebacd00636f9086acfd,7500000.0,5049800.0,0.6733066666666667,61,1,0.3,0.2,0.33001001001001,MARRIED,senior
190,0381c79d8f8beb0542e6b19143d8dcba5a0952818c6fc65f227f298b76e760f2,5000000.0,2100000.0,0.42,0,0,-2.0,0.32,0.8,MARRIED,young
191,0382918372784970d268667d567ab5973f176c7c62bc37cbbd3e195ea8d176da,5000000.0,2100000.0,0.42,0,0,-10.58,0.16,1.0,MARRIED,mature
192,03834335e60441e0268a19146e73a88a111b44077e44b2bec1771b97c0d4658c,5000000.0,2200000.0,0.44,0,0,-12.12,0.18,1.0,MARRIED,adult
193,038a211b74abc6903494ef54d6f018cf9420f6d0acb6372a54e8f980629420d7,4000000.0,1680000.0,0.42,0,0,-5.76,0.12,1.0,MARRIED,mature
194,03933958a898a38490959849693fed631ba7e355cf3b77ad484bb0559f8f45fc,8000000.0,3680000.0,0.46,0,0,-0.2,0.16,0.88,MARRIED,mature
195,03948033a8b9d6265d3e6ff9ca300054a3776f92aadc8104752e9533d04f278a,7500000.0,4950000.0,0.66,75,1,0.6,0.16,0.34,MARRIED,mature
196,0399025c1514e58b85c8d6a6a25bf66e008fb58fd84c478820ff0bbd999a5e98,5000000.0,2000000.0,0.4,0,0,-7.12,0.02,1.0,MARRIED,mature
197,039947a8efee33ca4eaa52109fd19dfc02e61dfde05f3d63cd0056fb82054739,5000000.0,2300000.0,0.46,0,0,-11.98,0.08,1.0,MARRIED,senior
198,039a6941d4cb2f13014473e25d38ec26ccc752a83739425fe22a997995de92ca,5000000.0,2200000.0,0.44,0,0,-0.58,0.44,0.9,MARRIED,adult
199,03a0f7c2a517cc05c63921eb11d4d02e7dbf03866d693fd0b0ace28817647b28,5000000.0,4300000.0,0.86,124,1,0.1,0.04,0.14,MARRIED,adult
200,03a23c0795f1577522c841d880d858139c0a5d7b01822007e92b588c84fba5a0,9000000.0,7200000.0,0.8,117,1,0.12,0.1,0.2,MARRIED,adult
201,03a2e9d0b526405b2d9a3f7a6211d033afc19e984e59e4abb56705c3339330c8,4000000.0,1760000.0,0.44,0,0,-1.62,0.14,0.72,MARRIED,senior
202,03a530a78303bdaa9e3d6ee3972d735a3b7f480c5369bf2fbdac52d850a7cf80,4000000.0,1840000.0,0.46,0,0,0.24,0.24,0.86,MARRIED,adult
203,03a56e78b02c7ec810dc6560d3db94e084ae10d96e4457b852cbd71910834250,7500000.0,3300000.0,0.44,0,0,-12.58,0.04,1.0,MARRIED,mature
204,03af0479cdd877e6bedf49e319930073343542db883a53e9fe899411f408c7f4,8000000.0,3101381.0,0.387672625,0,0,-16.416666666666668,0.0833333333333333,1.0,MARRIED,mature
205,03af4b410f77671368169d43b753a38a45a14855b19edff661961fc114645c90,6000000.0,2640000.0,0.44,0,0,-0.9,0.1,0.9,MARRIED,mature
206,03b22a7389345f6e3fb6054a9d810293617b3678b328134aa51c0e85e424df0e,7000000.0,3360000.0,0.48,0,0,-7.74,0.12,1.0,MARRIED,mature
207,03b6735fc426ac48908666c5476b2e7135a2a74366ffcdf103032629d4616a2f,5000000.0,2900000.0,0.58,26,0,11.86,0.44,0.56,MARRIED,mature
208,03c11814bb4ce017450f69ce0f989be8ce23f0f9409907a07b0521dab4778bea,4000000.0,2240000.0,0.56,19,0,7.16,0.46,0.58,MARRIED,young
209,03c3cbfad4b75f1504c29051bca0605b492abc375e6b7b90f11874ce60151de2,7000000.0,3080000.0,0.44,0,0,0.78,0.62,0.9,MARRIED,mature
210,03c690773f397b503561f11b4554f245d2423a3504a80a8c74c144661f32266a,7000000.0,2940000.0,0.42,0,0,-1.06,0.16,0.92,MARRIED,mature
211,03c7066b7a6ba7de1c7b0d9ad8348e4ff5f1edf2134e9c5311f886e3700843a3,6000000.0,2760000.0,0.46,0,0,-0.04,0.3,0.82,MARRIED,adult
212,03c7660be276c946d612ad57114ca71cd4fd4b9d3b4c09b7a43fb880f6bcd60e,5000000.0,2400000.0,0.48,0,0,0.0,0.24,0.84,MARRIED,young
213,03cbdc80cf303e61bfd06600b1d7609b616d1b2c6985b546717826d3c27379b4,6000000.0,2760000.0,0.46,0,0,-10.22,0.14,1.0,MARRIED,adult
214,03cf2bc303674ed34aa7dcdbe75afb8fc11e8ddeab39ff6dde9f2d1dd55d4ad1,5000000.0,2300000.0,0.46,0,0,-7.86,0.14,1.0,MARRIED,adult
215,03d4202568b44d55afbca0f46d6a619da4c3a44ee19ea200daa23dd49155b232,4000000.0,1680000.0,0.42,0,0,-0.46,0.2,0.92,MARRIED,senior
216,03d982e0d5a1b4ef86c583a95312c5e12fd1e3ece2f6d885a1cc467ec330b3c3,6000000.0,2640000.0,0.44,0,0,-11.42,0.1,1.0,MARRIED,mature
217,03e44188467257d8bfe57898dfec1694c03ac6160ec4aa3000ce62692c25cd0e,7000000.0,3352500.0,0.4789285714285714,14,0,2.145833333333333,0.2708333333333333,0.5220876952119444,MARRIED,senior
218,03e5900b0aaaf2a1467f6bc354a1bce2567a213f6cf56a67b8052b0da76e4f9a,4000000.0,1840000.0,0.46,0,0,-7.3,0.1,1.0,MARRIED,mature
219,03fa74ec245b8796af013ec8703503d2d80183d8652ef2f293ef8a409645eaf8,5500000.0,2420000.0,0.44,0,0,1.06,0.32,0.88,MARRIED,adult
220,03fba89208d58be0feeacfb29979e0b40d6888568931c1d94892c8996f7bad5e,5000000.0,2200000.0,0.44,0,0,-11.82,0.04,1.0,MARRIED,mature
221,0404a18a58f5df7586bb5ccebd5cccf6985de323d9d52efc66975fb82b5f76e8,10000000.0,4082610.0,0.408261,0,0,-6.166666666666667,0.2916666666666667,1.0,MARRIED,senior
222,0407fec64d246e7248eaa281c45d0fb3b5f75f7da0ccf087876da3d86ac916b7,5000000.0,2300000.0,0.46,0,0,-10.88,0.1,1.0,MARRIED,mature
223,040f0470644447999ae7ae4a4cc9ade8175774f4e252e2671141e2493603437f,5000000.0,2300000.0,0.46,0,0,-0.58,0.1,0.88,MARRIED,senior
224,04129bc1067a1601a930a64678b71f9bb0de7c2b3a1d1627fac6fc56eedcd823,5000000.0,2100000.0,0.42,0,0,-10.18,0.12,1.0,MARRIED,mature
225,042e61679f23c42a93b76a51d6f7a85e10a255bd4f346b5137afd51e7175abfb,6000000.0,2640000.0,0.44,0,0,-0.28,0.1,0.9,MARRIED,senior
226,042e8b001722e8c7eb11b870a095e2975fe9239d103308aba22259c998ca556e,5000000.0,2200000.0,0.44,0,0,-4.56,0.38,1.0,MARRIED,mature
227,0432f83bcb46fe39f1043f58911b04c16384d610a5fae572187185acd8c496b1,8000000.0,5920000.0,0.74,110,1,0.18,0.08,0.26,MARRIED,adult
228,044206709dc87ff31f18252b23c4af10da6864a7e2616783b6838c48a6a329de,9000000.0,3600000.0,0.4,0,0,-10.06,0.0,1.0,MARRIED,senior
229,0445f8893fbde28163a5224cf527825de1ac277a47012b064ccf2c7044a6f47d,7000000.0,2768900.0,0.3955571428571428,0,0,-1.6041666666666667,0.0208333333333333,0.6463357821953327,MARRIED,mature
230,0449012663baf93d2efffa931bc52b053ba946dabd0edf3e887df36954f27677,6000000.0,3081710.0,0.5136183333333333,23,0,5.416666666666667,0.3125,0.5833333333333334,MARRIED,mature
231,044af69f2cfe5cf564afdc7d1c95e60f10877ddce7781d3b7845a0f617159029,6000000.0,2698468.0,0.4497446666666667,10,0,-9.208333333333334,0.6666666666666666,1.0,MARRIED,adult
232,04509f9e0ec06335dcab79775b6470308bf5c2849dc08b651488ffb6ff382ca8,5000000.0,2200000.0,0.44,0,0,0.9,0.62,0.88,MARRIED,mature
233,0452b1d2111ce73feaadcb70d117baf9b23b2f7f95a390cf40861471d603378e,5000000.0,2200000.0,0.44,0,0,-9.38,0.12,1.0,MARRIED,mature
234,04584d41ce60016160eff7b50f5c033f86473ed0247826d1a8de07e330cd98a4,5000000.0,2600000.0,0.52,33,1,-3.08,0.02,0.48,MARRIED,senior
235,04592a87f52457e5c2206bcbb6588639b45ad34a7023ea3745c6831426201368,5000000.0,2000000.0,0.4,0,0,-1.54,0.1,0.8,MARRIED,adult
236,045ed2991d25e7650dab6f35f87e96c73625259be942413f87ac542892c27376,4000000.0,1760000.0,0.44,0,0,-12.54,0.1,1.0,MARRIED,mature
237,046db3e811df90e705af9f9cde2c1659be0e7ccc17195829dd2c7da3b3cff136,5000000.0,2000000.0,0.4,0,0,-8.9,0.06,1.0,MARRIED,adult
238,046e0ffd2b5d05b8353eec5ac15664c9fc5de37691149314bf51fa1289e934f5,5000000.0,2200000.0,0.44,0,0,-10.04,0.64,1.0,MARRIED,mature
239,046f5e227fc21272dfd70f06e213487f4c53f1ae63e29193391f6a8fcb73d1d1,5000000.0,2300000.0,0.46,0,0,-5.38,0.12,1.0,MARRIED,young
240,047f4e57da061d18ddae5d0c7025d853952d751edb9733aaa9b870558aa664b4,5000000.0,2000000.0,0.4,0,0,-9.16,0.36,1.0,MARRIED,young
241,0484abf2552781419eac8849808f9b93786491c846b926632105fe47f0095059,4000000.0,1600000.0,0.4,0,0,-14.96,0.06,1.0,MARRIED,senior
242,048796fc801b9a74a4f2251564bbb23abe53667e1e5dc72861b676fdcf01ad63,5000000.0,2300000.0,0.46,0,0,-0.42,0.16,0.86,MARRIED,young
243,048fa79a1f931fa09cfe5a1ab2436190f605f2ea0a6fb5cfd3d0f4d1a52fed19,5000000.0,2200000.0,0.44,0,0,-8.78,0.12,1.0,MARRIED,mature
244,0493b5151fe3ae180e74755339dbae94b56c5f6f6177e76c4b2ea862d1db875c,6000000.0,2400000.0,0.4,0,0,-10.84,0.1,1.0,MARRIED,adult
245,0496f2a5a3171879ee6986e7a730b7b798ec94311718b417984640b3bc7e7392,5000000.0,2200000.0,0.44,0,0,0.4,0.46,0.9,MARRIED,mature
246,04a3742afa02c9cbc62636cc94ebe8b00e2a57afd93fd9e540c73aedb742234c,5000000.0,2300000.0,0.46,0,0,-11.4,0.08,1.0,MARRIED,mature
247,04a924a499959e669cb670bb7e33287ea532f899a177e076b02c9712e3b171f6,4000000.0,1440000.0,0.36,0,0,-22.48,0.1,1.0,MARRIED,adult
248,04a9f2c397732d30445a85556db22d428f889884223944e76449641b3f1595f4,5000000.0,2100000.0,0.42,0,0,-7.28,0.2,1.0,MARRIED,adult
249,04ac5f9d4b21dba25fed430bd9773e18e424fea85ecfa10c508ec1f08b4dd598,11000000.0,4124000.0,0.3749090909090909,0,0,-0.7708333333333334,0.0416666666666666,0.9584374660436814,MARRIED,mature
250,04ae7763d5d75a22731ed5b0b304d3988d15bd4256f9e5612ab582db3a1e15cc,18000000.0,12063708.0,0.682827,87,1,2.375,0.23958333333333331,0.3134645170034799,WIDOWED,mature
251,04b05e4ba3557fa9db80f3d56f2baf2310b943602593a1c1d7c91e21b08ff997,5000000.0,2300000.0,0.46,0,0,-2.68,0.08,0.88,MARRIED,mature
252,04be91d89b85ddb5fc2c8937490717d926996b902fbf78fd7f8656f431f2d1ed,8000000.0,3200000.0,0.4,0,0,-13.02,0.08,1.0,MARRIED,mature
253,04c19243fd8d334969ad2822940a6228697e31cd91725261326630f06adc2ea1,5000000.0,2300000.0,0.46,0,0,-8.68,0.06,1.0,MARRIED,mature
254,04c23fb22b17ee6b5bc65ad5cf5370e1ef8ec22e34f56016cc424ada2a5a27ea,4000000.0,2487000.0,0.62175,61,1,2.34,0.2,0.3893457943925233,MARRIED,mature
255,04c54a532485514b6ad3de9c1e0a2245f5f430e2d846ea42f03b1b33b69cc40a,7500000.0,3450000.0,0.46,0,0,-14.18,0.08,1.0,MARRIED,mature
256,04c66858b57f186cdafe013c92f05d19ec4fa46f4cce040298198c34d14473a0,8000000.0,5760000.0,0.72,82,1,-1.44,0.08,0.28,MARRIED,mature
257,04c6ee4441b3767962711ccbff2cc3bcc8210590e95779948d6bc25b1066b3be,6000000.0,4750000.0,0.7916666666666666,125,1,0.5625,0.0208333333333333,0.2083981481481481,MARRIED,mature
258,04ce3c4d28ce7f906b96a77be1b606a078f8f6cd259b5546a1448c514b10e336,5000000.0,2400000.0,0.48,0,0,-0.58,0.1,0.86,MARRIED,adult
259,04d198e4974a11022c61d518c43e8e5bd190104cf30286617e321b08d0b44d2c,5000000.0,2700000.0,0.54,19,0,0.62,0.34,0.46,MARRIED,adult
260,04d59e596efbc28b29cef55aa72a5ae0881d293e67866281caa930737f6476c3,5000000.0,2400000.0,0.48,0,0,-0.42,0.1,0.84,MARRIED,senior
261,04d6e554133e1bbce89220d26ae046a45a6c364eaa5b3fd53438f9923d268fba,6000000.0,2520000.0,0.42,0,0,-8.32,0.28,1.0,WIDOWED,mature
262,04d8893976c571af82e9590e93a23bb0842a4ed9223d144fe08157b4ead3860c,5000000.0,2400000.0,0.48,0,0,-11.86,0.08,1.0,WIDOWED,mature
263,04d8c425fa65c361342fdb150524cbe7a8e838c83984c523aefe596e3ff191fc,4000000.0,1840000.0,0.46,0,0,-1.06,0.08,0.88,MARRIED,adult
264,04e14e6355318cf5a2903cff2a5c77d36fcffd1c825c4841bff8e5de476a2a59,6000000.0,2520000.0,0.42,0,0,-3.18,0.46,1.0,MARRIED,senior
265,04f294deaf795433152454384659a2fadc5651a9a60afbc92b7d28fc9aa905f3,4000000.0,1840000.0,0.46,12,0,1.24,0.36,0.56,MARRIED,young
266,04f62a4a58a6e5759c66d534a88153d36f183fe0c0c0a2fab859e1c182e8146e,5500000.0,3727500.0,0.6777272727272727,82,1,1.92,0.22,0.3266894197952218,MARRIED,adult
267,050101ec6eda21abb74c18a528b36a6ed6f275eab317bb2f10a7257d527fc507,5000000.0,2400000.0,0.48,0,0,-0.9,0.06,0.86,MARRIED,mature
268,0501b9d52101ac62c039fa041e1ed1ea35308d12ac0aef29f402c664f87da8ed,6000000.0,2640000.0,0.44,0,0,-0.3,0.14,0.9,MARRIED,young
269,0505c4c793d33f703f891458d2b04493fc67f98f724eb19505273b7ac9a32f84,5000000.0,2500000.0,0.5,0,0,0.08,0.2,0.66,MARRIED,senior
270,0517ef8b9eb9a57fa5dc3dc6b705b047e8d44f180fbe7f796f6da3397f85ab53,6000000.0,2640000.0,0.44,0,0,-13.1,0.1,1.0,MARRIED,adult
271,05249a346b593956043005b581f1992fddfdc0d2340660a6e573fc999ea1bc0d,5000000.0,2200000.0,0.44,0,0,-2.4,0.1,0.9,WIDOWED,senior
272,0524f4fd765769acfc358d0ef57f17d01b9d2fe2500816d638f97d9ae306404d,8000000.0,5332800.0,0.6666,84,1,1.375,0.1041666666666666,0.3339554563194236,MARRIED,adult
273,052b86f42d735138eaffc5af8a68629d1637642a01be0209e58dd9ebd159ba54,5000000.0,2200000.0,0.44,0,0,-9.42,0.14,1.0,MARRIED,mature
274,052e5439a93bc3b3d96689b5a39b2a42d9b9b5c8042ef4f6cae6c97ac1d69aa4,5000000.0,2300000.0,0.46,0,0,-12.84,0.08,1.0,MARRIED,adult
275,054d72bda87264ee377795519e0048a38c9cf5e86360d999521cbe848c1b6461,6000000.0,2640000.0,0.44,0,0,-10.98,0.12,1.0,MARRIED,mature
276,05509ace44087ccc4eace30ea381908c48f2c9c268c318e8cd53bb6194c4a513,9000000.0,3780000.0,0.42,0,0,-7.22,0.1,1.0,MARRIED,mature
277,0550fa0fd4085415b47d62b0f23730e57c3eb5fbad19e7ce7074ba14c026df55,5000000.0,2000000.0,0.4,0,0,-7.7,0.16,1.0,MARRIED,senior
278,0553cd9df3f0f6809481e2eeedba685c07a30778d1406936fa94e40839f4ef3f,5000000.0,2000000.0,0.4,0,0,-10.5,0.12,1.0,MARRIED,mature
279,055435dd5793653413e8501dd293ab668b0afe46d98a180d2982cde234025771,10000000.0,4800000.0,0.48,0,0,0.5,0.36,0.72,MARRIED,mature
280,0557ed802eb0ab0bf0db7194d8ed84a6d90916eae7d32ceaec6604ecfe338ba8,6000000.0,2520000.0,0.42,0,0,-9.7,0.34,1.0,MARRIED,mature
281,0559a2e5f9d1af29df56de52e365dbcbbc8929e86a30839f338ba0549a24b6b2,5000000.0,2400000.0,0.48,0,0,-6.24,0.06,1.0,MARRIED,mature
282,05632ed98bf761c38f76eb397f79d880c47845849bdd776374c03633353b593e,5000000.0,2200000.0,0.44,0,0,-13.92,0.08,1.0,MARRIED,mature
283,057c5fd4a71a2fc35bdb246af50b43f9136e3307fd807b378fca5c18be27ee8f,5000000.0,2200000.0,0.44,0,0,-11.24,0.12,1.0,MARRIED,adult
284,0589423989b9c31c378c5bec1374253597a708e73a6afdd1c2357eb6b70f6ed1,5000000.0,2200000.0,0.44,0,0,-8.32,0.12,1.0,MARRIED,mature
285,058c9cc3f9eb128ef3fadd0b195450b8ae8e520cae5a5c1ebe804478750c67f4,6500000.0,3250000.0,0.5,0,0,-6.94,0.56,1.0,MARRIED,adult
286,058cec11c99c14a0d28a0073f179de380968e7901b7070f07ef00d4d54e8d3d3,5000000.0,2000000.0,0.4,0,0,-11.92,0.06,1.0,MARRIED,adult
287,058d50714c338553c78d25f98405454ab83de80ad6513b89a3700e9e2fa5121a,6000000.0,3000000.0,0.5,0,0,-5.74,0.04,1.0,MARRIED,senior
288,05962b641ff96b25c0ff07787c41c374310ff92e30c90b90813ae07583700fd7,5000000.0,2300000.0,0.46,0,0,-0.64,0.08,0.84,MARRIED,mature
289,05985c1387abb144c28dd0af0b9776228563fb72eb670ff1571d4e1deff0b2b8,11000000.0,4840000.0,0.44,0,0,-15.44,0.08,1.0,MARRIED,mature
290,05a667b20b2a65cfd4360933ae7df68bd4d3debab9496ac86a4daa72077f9574,7000000.0,3220000.0,0.46,0,0,-1.42,0.1,0.88,MARRIED,senior
291,05ae6184939f6c7f3f520c047f1385bede60417400fcaeee237716f13c84723e,5000000.0,2000000.0,0.4,0,0,-12.38,0.02,1.0,MARRIED,mature
292,05b867c4d83c5a993c71bc47c11fb11de100893b93646dd2fe893d8277c18829,5000000.0,2100000.0,0.42,0,0,-1.02,0.08,0.92,MARRIED,senior
293,05bddef78c2774655ed122255582eb877e66b81617964662705fece1955430fe,5000000.0,2300000.0,0.46,0,0,-7.98,0.66,1.0,MARRIED,mature
294,05c388951c00a1009a7a66086a0bd03eb574874c282c9f2933991126430c9b6f,7000000.0,3080000.0,0.44,0,0,-5.02,0.22,1.0,WIDOWED,senior
295,05c92020c099e55e16ff7b2baa86139585e60b157d4594e7da3df8cc29507776,6000000.0,2760000.0,0.46,0,0,-10.24,0.12,1.0,WIDOWED,senior
296,05cbfeb51b5092165c70139432f51f7f0d2d105f4ce9ac7083f7cfa21c697b8e,12000000.0,5520000.0,0.46,0,0,-10.92,0.24,1.0,MARRIED,senior
297,05cdf817d6ee14048d7978c0553a26f9f6b807820b37524488230b788650777c,6000000.0,2880000.0,0.48,0,0,-6.64,0.1,1.0,WIDOWED,mature
298,05df839fadc6e6c46b794e3cadb4b87612eea975708dcf7c3e3c128c3ba092e5,6000000.0,2880000.0,0.48,0,0,-0.86,0.08,0.86,WIDOWED,mature
299,05e278a67bdc584d197339539d33128adc0e1109a3710b96f137723dfcde96b9,5000000.0,3800000.0,0.76,89,1,0.88,0.12,0.24,MARRIED,adult
300,05e44f5b8dc1ac3055d3999969ae2f562fa9a479feda0965654f461a135bd73d,10000000.0,4000000.0,0.4,0,0,-6.18,0.06,1.0,MARRIED,mature
301,05e608f75141a4d6adf6de771e5347be65b231750ee3066f8f585481273d235f,5000000.0,2100000.0,0.42,0,0,0.64,0.78,0.92,MARRIED,adult
302,05e685dd431f5be50178344a577935f31b3a5b5e6e4918cc9d5ee8c5e961b3b4,5000000.0,2800000.0,0.56,33,1,0.68,0.16,0.46,MARRIED,mature
303,05e815fc62fe45497b72f93e83107e155227f378396bad0b3384ba48bc29eb9d,4000000.0,1760000.0,0.44,0,0,-17.46,0.08,1.0,MARRIED,senior
304,05e90d333b022c4c840b78c07aa0c085c366e6a41d5e756f9e413bff16bb0beb,5000000.0,2000000.0,0.4,0,0,-13.66,0.12,1.0,MARRIED,adult
305,05ea8bf4892c1363b4e50f822eb783910ff94b21b57b47afbc4efcca717d4ecd,5000000.0,2000000.0,0.4,0,0,-14.86,0.02,1.0,WIDOWED,adult
306,05ec45fb3a22b6c3cb88381a615052c80e254d1137ad7be31e2aed86ee3226ef,5000000.0,2300000.0,0.46,0,0,-0.36,0.1,0.82,MARRIED,young
307,05ed902277b2450fa0048a36397cd1e0e9d63452ffb787df933a7db75ef96f44,5000000.0,0.0,0.0,0,0,-53.78,0.14,1.0,MARRIED,senior
308,05ee11a0de147f561c61594a7b940d0874381180fdbda68d2efbb5ec6a8d879d,6000000.0,2880000.0,0.48,0,0,-4.2,0.06,0.5724610591900312,MARRIED,adult
309,05f0587a0cab09794f6d37ff740fc0650230454bcf93dac23fa542e2f6cba24c,5000000.0,2300000.0,0.46,0,0,-3.02,0.2,1.0,MARRIED,adult
310,05f41674b942cfef96709be603d5524a45076881d5caba135bbfa803b8725711,5000000.0,2300000.0,0.46,0,0,-2.38,0.06,0.88,MARRIED,mature
311,05f41b16168e3c9e9dd8e81be7880a985462fd257fb1805d068af5b7744966ef,8000000.0,4165900.0,0.5207375,20,0,7.020833333333333,0.3541666666666667,0.5357496810267187,MARRIED,mature
312,05f609144b5a7df3f75b2eb69dcb534dc2d4fe5d4acccc68c98f2ced7071b7bd,8000000.0,4635052.0,0.5793815,49,1,9.041666666666666,0.2291666666666666,0.4248517712398679,MARRIED,young
313,05f7cd148f2be68a0ac0a4cf5aa7a9bcf9eb4b19c78f1324df04abe0d8999539,7000000.0,3220000.0,0.46,0,0,-20.8,0.08,1.0,MARRIED,mature
314,05fb1bb77cb23d7807f86ccbfbda69ba5ac60b7a3396e86d69d6b454337ce145,6000000.0,2640000.0,0.44,0,0,-8.3,0.12,1.0,WIDOWED,mature
315,0603050815185aee517dc3d945b64ea1cd2e24f6cffb237f8c3bc7ecf3fe4da3,8000000.0,3680000.0,0.46,0,0,-11.2,0.08,1.0,MARRIED,adult
316,060c422411fa4b5466300bc51edcf9df4ae92590c2c3125320af396ffa3a0e3c,7000000.0,3080000.0,0.44,0,0,-6.06,0.14,1.0,MARRIED,senior
317,060ef1a84b7985e57a3c2b3131d6b40bd3cfdb52158e0dadc60c5273309900c8,5000000.0,2400000.0,0.48,0,0,0.04,0.1,0.86,MARRIED,senior
